UserId,PoisName,EnterTime,ExitTime
31,finestra,2020-10-27 01:51:07,2020-10-27 04:10:08
31,chinol,2020-10-27 04:28:08,2020-10-27 04:52:08
31,finestra,2020-10-27 07:12:31,2020-10-27 07:36:37
31,chinol,2020-10-27 08:23:06,2020-10-27 10:31:28
31,finestra,2020-10-27 11:26:55,2020-10-27 12:11:57
31,chinol,2020-10-27 07:43:44,2020-10-27 09:55:46
31,chinol,2020-10-27 10:22:13,2020-10-27 10:52:17
31,chinol,2020-10-27 11:48:04,2020-10-27 12:17:14
31,finestra,2020-10-27 14:14:58,2020-10-27 15:52:12
31,chinol,2020-10-27 16:32:05,2020-10-27 16:47:03
31,chinol,2020-10-28 07:30:47,2020-10-28 07:56:18
31,chinol,2020-10-28 10:32:52,2020-10-28 11:30:24
31,finestra,2020-10-29 08:46:08,2020-10-29 09:05:35
31,finestra,2020-10-29 10:26:11,2020-10-29 12:04:59
31,chinol,2020-10-29 12:28:03,2020-10-29 13:03:41
31,chinol,2020-10-29 13:17:12,2020-10-29 15:25:58
31,finestra,2020-10-29 17:27:00,2020-10-29 18:24:07
31,finestra,2020-10-29 21:17:24,2020-10-29 21:59:47
31,chinol,2020-10-29 23:35:51,2020-10-29 23:50:48
31,chinol,2020-10-30 00:50:05,2020-10-30 02:06:34
31,chinol,2020-10-30 11:48:30,2020-10-30 12:41:01
31,chinol,2020-10-30 13:44:14,2020-10-30 14:15:06
31,chinol,2020-10-30 14:24:32,2020-10-30 14:39:17
31,finestra,2020-10-30 15:27:33,2020-10-30 15:46:19
31,finestra,2020-10-30 16:13:52,2020-10-30 16:59:46
31,finestra,2020-10-30 17:51:10,2020-10-30 18:46:26
31,chinol,2020-10-30 19:15:42,2020-10-30 21:24:01
31,finestra,2020-10-31 10:58:23,2020-10-31 11:53:00
31,finestra,2020-10-31 13:08:08,2020-10-31 14:48:12
31,finestra,2020-10-31 16:31:24,2020-10-31 17:42:19
31,finestra,2020-10-31 18:37:27,2020-10-31 20:29:35
31,chinol,2020-10-31 20:51:44,2020-10-31 20:57:54
31,finestra,2020-10-31 23:41:51,2020-11-01 00:46:46
31,finestra,2020-11-01 15:44:20,2020-11-01 18:19:14
31,chinol,2020-11-01 19:53:20,2020-11-01 20:42:17
31,chinol,2020-11-01 20:54:35,2020-11-01 21:00:29
31,finestra,2020-11-01 21:46:30,2020-11-01 22:30:42
31,finestra,2020-11-01 22:42:30,2020-11-01 23:25:52
31,finestra,2020-11-02 07:47:41,2020-11-02 08:40:25
31,chinol,2020-11-02 10:39:10,2020-11-02 11:16:36
31,finestra,2020-11-02 12:46:45,2020-11-02 13:14:27
31,chinol,2020-11-02 13:58:44,2020-11-02 14:25:55
31,finestra,2020-11-02 14:27:39,2020-11-02 15:10:46
31,chinol,2020-11-02 16:28:55,2020-11-02 16:54:14
31,chinol,2020-11-02 17:23:37,2020-11-02 18:07:48
31,finestra,2020-11-02 19:12:16,2020-11-02 21:55:51
31,finestra,2020-11-02 22:51:05,2020-11-03 01:00:35
31,chinol,2020-11-03 10:24:51,2020-11-03 13:12:01
31,chinol,2020-11-03 13:41:15,2020-11-03 14:28:05
31,chinol,2020-11-03 14:40:01,2020-11-03 15:37:47
31,chinol,2020-11-03 17:02:00,2020-11-03 17:09:01
31,chinol,2020-11-03 18:23:08,2020-11-03 19:52:21
31,finestra,2020-11-03 19:54:16,2020-11-03 21:33:45
31,finestra,2020-11-03 22:02:50,2020-11-03 22:22:03
31,chinol,2020-11-04 12:43:38,2020-11-04 13:51:24
31,chinol,2020-11-04 14:55:31,2020-11-04 15:51:20
31,chinol,2020-11-04 16:41:38,2020-11-04 18:02:33
31,chinol,2020-11-04 19:28:28,2020-11-04 20:52:05
31,chinol,2020-11-04 22:20:36,2020-11-04 22:27:35
31,chinol,2020-11-05 00:08:33,2020-11-05 01:13:58
31,chinol,2020-11-05 02:08:13,2020-11-05 03:41:26
31,finestra,2020-11-05 04:00:23,2020-11-05 04:21:07
31,finestra,2020-11-05 06:13:09,2020-11-05 07:26:53
31,chinol,2020-11-05 14:05:20,2020-11-05 14:52:39
31,finestra,2020-11-05 17:45:05,2020-11-05 19:34:58
31,finestra,2020-11-05 20:20:11,2020-11-05 21:05:46
31,chinol,2020-11-05 22:31:35,2020-11-05 23:15:58
31,chinol,2020-11-06 00:45:41,2020-11-06 01:15:11
31,finestra,2020-11-06 01:44:47,2020-11-06 02:24:56
31,finestra,2020-11-06 03:19:17,2020-11-06 04:13:16
31,finestra,2020-11-06 05:13:08,2020-11-06 07:42:55
31,chinol,2020-11-06 13:25:47,2020-11-06 15:03:07
31,chinol,2020-11-06 16:17:16,2020-11-06 19:14:56
31,finestra,2020-11-06 20:41:13,2020-11-06 22:41:43
31,finestra,2020-11-06 22:50:15,2020-11-06 23:17:14
31,chinol,2020-11-06 23:39:12,2020-11-07 00:08:46
31,chinol,2020-11-07 01:02:40,2020-11-07 03:27:43
31,finestra,2020-11-07 03:57:34,2020-11-07 04:33:57
31,finestra,2020-11-07 04:59:36,2020-11-07 05:30:34
31,chinol,2020-11-07 06:03:22,2020-11-07 08:22:08
31,chinol,2020-11-07 08:58:17,2020-11-07 09:53:34
31,chinol,2020-11-07 13:27:11,2020-11-07 13:45:29
31,chinol,2020-11-07 14:21:06,2020-11-07 16:24:12
31,chinol,2020-11-07 17:11:41,2020-11-07 19:46:58
31,finestra,2020-11-07 20:03:50,2020-11-07 21:29:59
31,finestra,2020-11-07 23:25:47,2020-11-08 00:02:42
31,chinol,2020-11-08 00:47:37,2020-11-08 00:50:59
31,finestra,2020-11-08 09:29:00,2020-11-08 10:00:25
31,finestra,2020-11-08 10:37:29,2020-11-08 11:24:02
31,chinol,2020-11-08 12:26:51,2020-11-08 13:27:40
31,finestra,2020-11-08 14:28:32,2020-11-08 16:01:57
31,finestra,2020-11-08 17:00:08,2020-11-08 17:50:02
31,chinol,2020-11-09 09:10:13,2020-11-09 10:09:17
31,finestra,2020-11-09 10:43:28,2020-11-09 11:06:19
31,chinol,2020-11-09 14:06:57,2020-11-09 14:47:18
31,chinol,2020-11-10 14:31:16,2020-11-10 16:56:34
31,chinol,2020-11-10 17:09:36,2020-11-10 18:45:54
31,finestra,2020-11-10 21:09:02,2020-11-10 22:58:50
31,finestra,2020-11-10 23:48:23,2020-11-11 00:35:57
31,chinol,2020-11-11 12:16:33,2020-11-11 12:22:17
31,chinol,2020-11-11 12:39:13,2020-11-11 13:33:48
31,chinol,2020-11-11 13:58:04,2020-11-11 15:18:17
31,chinol,2020-11-12 07:18:59,2020-11-12 07:44:19
31,chinol,2020-11-12 08:40:17,2020-11-12 09:51:11
31,finestra,2020-11-12 10:40:30,2020-11-12 11:02:36
31,chinol,2020-11-13 08:12:50,2020-11-13 08:23:36
31,finestra,2020-11-13 08:45:16,2020-11-13 11:10:46
31,chinol,2020-11-13 11:34:08,2020-11-13 12:12:27
31,chinol,2020-11-13 13:04:35,2020-11-13 13:54:44
31,chinol,2020-11-14 08:40:21,2020-11-14 09:02:47
31,chinol,2020-11-14 09:03:30,2020-11-14 09:12:37
31,chinol,2020-11-15 14:43:28,2020-11-15 14:54:01
31,finestra,2020-11-15 16:05:04,2020-11-15 16:08:39
31,finestra,2020-11-15 16:13:10,2020-11-15 17:41:12
31,chinol,2020-11-15 18:10:09,2020-11-15 18:32:38
31,finestra,2020-11-15 20:36:19,2020-11-15 21:49:17
31,chinol,2020-11-15 23:08:59,2020-11-16 00:20:42
31,chinol,2020-11-16 07:33:01,2020-11-16 07:38:33
31,chinol,2020-11-16 09:26:18,2020-11-16 10:13:27
31,finestra,2020-11-16 10:34:15,2020-11-16 12:16:49
31,finestra,2020-11-16 12:17:43,2020-11-16 12:17:54
31,chinol,2020-11-17 07:02:05,2020-11-17 08:38:58
31,chinol,2020-11-17 09:25:20,2020-11-17 09:57:08
31,finestra,2020-11-17 10:25:24,2020-11-17 11:41:49
31,chinol,2020-11-17 12:07:18,2020-11-17 12:57:49
31,chinol,2020-11-17 14:25:32,2020-11-17 14:54:42
31,finestra,2020-11-17 15:46:54,2020-11-17 17:00:28
31,finestra,2020-11-17 18:34:54,2020-11-17 20:22:21
31,finestra,2020-11-17 20:56:06,2020-11-17 23:52:22
31,chinol,2020-11-18 12:42:30,2020-11-18 15:24:41
31,finestra,2020-11-19 10:56:31,2020-11-19 11:02:52
31,chinol,2020-11-19 11:53:54,2020-11-19 11:56:05
31,finestra,2020-11-19 12:37:07,2020-11-19 13:00:49
31,chinol,2020-11-19 14:12:34,2020-11-19 16:13:17
31,chinol,2020-11-19 16:46:40,2020-11-19 17:31:12
31,chinol,2020-11-19 18:22:15,2020-11-19 18:54:30
31,chinol,2020-11-20 09:07:00,2020-11-20 10:14:42
31,chinol,2020-11-20 11:36:16,2020-11-20 11:43:16
31,finestra,2020-11-20 14:34:42,2020-11-20 15:24:38
31,finestra,2020-11-20 17:11:41,2020-11-20 18:51:04
31,chinol,2020-11-20 21:09:38,2020-11-20 21:37:07
31,finestra,2020-11-20 23:00:22,2020-11-20 23:58:49
31,finestra,2020-11-21 12:24:44,2020-11-21 12:40:59
31,finestra,2020-11-21 13:07:54,2020-11-21 13:22:48
31,finestra,2020-11-21 14:49:24,2020-11-21 15:18:00
31,finestra,2020-11-22 09:59:36,2020-11-22 10:08:21
31,finestra,2020-11-22 11:41:08,2020-11-22 12:14:40
31,finestra,2020-11-22 14:07:21,2020-11-22 14:26:25
31,finestra,2020-11-22 15:13:24,2020-11-22 16:54:30
31,finestra,2020-11-22 18:01:18,2020-11-22 19:00:58
31,chinol,2020-11-22 20:30:45,2020-11-22 21:27:22
31,finestra,2020-11-22 21:39:54,2020-11-22 23:24:29
31,chinol,2020-11-22 23:38:29,2020-11-22 23:56:57
31,chinol,2020-11-23 00:06:14,2020-11-23 01:48:03
31,finestra,2020-11-23 04:43:31,2020-11-23 05:15:09
31,chinol,2020-11-23 11:25:06,2020-11-23 12:56:56
31,finestra,2020-11-23 15:03:15,2020-11-23 15:40:19
31,chinol,2020-11-23 16:40:26,2020-11-23 16:47:02
31,chinol,2020-11-23 17:20:39,2020-11-23 17:57:17
31,chinol,2020-11-23 18:47:22,2020-11-23 20:13:06
31,chinol,2020-11-23 21:35:26,2020-11-23 21:51:37
31,finestra,2020-11-23 22:25:46,2020-11-23 23:37:25
31,finestra,2020-11-24 01:29:08,2020-11-24 01:45:04
31,chinol,2020-11-24 07:52:19,2020-11-24 08:49:22
31,finestra,2020-11-24 11:31:05,2020-11-24 12:24:24
31,chinol,2020-11-24 13:35:01,2020-11-24 15:00:00
31,chinol,2020-11-25 14:05:05,2020-11-25 14:40:50
31,finestra,2020-11-25 15:33:13,2020-11-25 16:34:40
31,finestra,2020-11-25 16:40:06,2020-11-25 16:54:16
31,chinol,2020-11-25 17:49:32,2020-11-25 18:25:57
31,chinol,2020-11-25 18:47:12,2020-11-25 18:53:51
31,finestra,2020-11-25 19:51:05,2020-11-25 20:28:08
31,chinol,2020-11-25 21:31:26,2020-11-25 21:41:21
31,finestra,2020-11-25 21:54:09,2020-11-25 22:01:25
31,chinol,2020-11-25 22:49:45,2020-11-25 23:24:38
31,chinol,2020-11-25 23:45:27,2020-11-26 01:10:00
31,chinol,2020-11-26 12:03:04,2020-11-26 13:36:04
31,chinol,2020-11-26 14:21:30,2020-11-26 14:30:06
31,finestra,2020-11-26 15:00:52,2020-11-26 15:43:44
31,finestra,2020-11-26 16:25:30,2020-11-26 16:39:48
31,finestra,2020-11-26 16:46:06,2020-11-26 17:06:49
31,finestra,2020-11-26 17:58:33,2020-11-26 19:19:16
31,finestra,2020-11-26 20:34:58,2020-11-26 20:57:42
31,chinol,2020-11-26 21:49:11,2020-11-26 22:14:05
31,chinol,2020-11-26 22:24:21,2020-11-26 23:27:28
31,chinol,2020-11-27 11:38:29,2020-11-27 12:01:23
31,finestra,2020-11-27 13:34:04,2020-11-27 14:09:08
31,finestra,2020-11-28 12:22:22,2020-11-28 13:41:56
31,finestra,2020-11-28 16:16:20,2020-11-28 17:40:30
31,chinol,2020-11-28 18:58:00,2020-11-28 19:30:04
31,chinol,2020-11-28 20:15:57,2020-11-28 21:02:47
31,chinol,2020-11-28 21:52:45,2020-11-28 22:15:44
31,finestra,2020-11-28 22:27:16,2020-11-28 23:29:44
31,finestra,2020-11-28 23:40:17,2020-11-29 00:32:22
31,chinol,2020-11-29 10:50:10,2020-11-29 11:43:22
31,finestra,2020-11-29 12:30:10,2020-11-29 15:16:05
31,finestra,2020-11-29 15:44:27,2020-11-29 16:07:52
31,chinol,2020-11-29 16:35:14,2020-11-29 16:48:17
31,chinol,2020-11-29 18:36:05,2020-11-29 19:22:36
31,finestra,2020-11-30 09:18:04,2020-11-30 10:17:07
31,finestra,2020-11-30 10:31:54,2020-11-30 10:47:55
31,finestra,2020-11-30 10:52:03,2020-11-30 11:17:26
31,chinol,2020-11-30 11:26:37,2020-11-30 11:57:48
31,finestra,2020-12-01 14:39:37,2020-12-01 15:24:37
31,chinol,2020-12-01 17:22:34,2020-12-01 17:57:03
32,finestra,2020-10-01 09:31:52,2020-10-01 10:46:05
32,finestra,2020-10-01 12:36:31,2020-10-01 14:46:41
32,chinol,2020-10-01 15:41:06,2020-10-01 16:00:37
32,chinol,2020-10-01 16:25:34,2020-10-01 18:41:10
32,finestra,2020-10-02 14:36:44,2020-10-02 16:10:20
32,finestra,2020-10-02 16:33:54,2020-10-02 17:21:53
32,chinol,2020-10-02 19:23:26,2020-10-02 19:50:47
32,chinol,2020-10-02 21:26:30,2020-10-02 22:16:09
32,chinol,2020-10-02 22:59:25,2020-10-02 23:12:44
32,chinol,2020-10-02 23:39:02,2020-10-03 02:27:45
32,chinol,2020-10-03 02:54:22,2020-10-03 03:47:41
32,finestra,2020-10-03 10:56:36,2020-10-03 11:33:52
32,chinol,2020-10-03 12:38:38,2020-10-03 13:27:18
32,chinol,2020-10-03 15:08:17,2020-10-03 16:24:59
32,finestra,2020-10-03 17:34:06,2020-10-03 19:27:55
32,finestra,2020-10-03 21:10:48,2020-10-03 21:17:07
32,chinol,2020-10-03 23:24:32,2020-10-04 00:11:34
32,chinol,2020-10-04 02:10:04,2020-10-04 04:48:16
32,finestra,2020-10-04 06:27:35,2020-10-04 08:17:49
32,finestra,2020-10-04 10:39:11,2020-10-04 10:43:54
32,chinol,2020-10-04 10:54:15,2020-10-04 12:10:51
32,chinol,2020-10-04 14:39:10,2020-10-04 15:07:40
32,finestra,2020-10-04 15:42:43,2020-10-04 16:51:40
32,chinol,2020-10-04 17:00:07,2020-10-04 17:49:44
32,finestra,2020-10-04 18:34:48,2020-10-04 19:01:46
32,chinol,2020-10-04 21:31:47,2020-10-04 22:18:32
32,chinol,2020-10-05 00:14:17,2020-10-05 00:52:58
32,finestra,2020-10-05 01:54:10,2020-10-05 03:43:00
32,chinol,2020-10-05 04:51:53,2020-10-05 05:44:41
32,chinol,2020-10-05 05:57:03,2020-10-05 06:38:49
32,finestra,2020-10-05 07:06:23,2020-10-05 08:51:57
32,finestra,2020-10-05 10:18:18,2020-10-05 11:07:41
32,finestra,2020-10-05 11:37:42,2020-10-05 11:56:58
32,chinol,2020-10-05 12:15:56,2020-10-05 13:02:30
32,chinol,2020-10-05 14:06:17,2020-10-05 14:25:32
32,finestra,2020-10-05 15:46:23,2020-10-05 15:49:01
32,finestra,2020-10-05 15:55:10,2020-10-05 16:10:59
32,finestra,2020-10-05 16:59:25,2020-10-05 17:14:23
32,chinol,2020-10-06 08:16:50,2020-10-06 08:24:54
32,finestra,2020-10-06 10:28:56,2020-10-06 10:41:43
32,chinol,2020-10-06 12:41:45,2020-10-06 12:52:07
32,chinol,2020-10-06 12:52:51,2020-10-06 13:38:07
32,chinol,2020-10-06 14:38:41,2020-10-06 15:35:35
32,finestra,2020-10-06 15:41:08,2020-10-06 16:45:44
32,chinol,2020-10-07 14:06:35,2020-10-07 15:56:04
32,chinol,2020-10-07 17:22:33,2020-10-07 18:07:32
32,finestra,2020-10-07 19:14:03,2020-10-07 21:54:58
32,finestra,2020-10-08 09:25:03,2020-10-08 09:42:32
32,chinol,2020-10-08 10:31:56,2020-10-08 11:56:21
32,chinol,2020-10-08 12:33:07,2020-10-08 13:44:03
32,finestra,2020-10-08 14:12:08,2020-10-08 14:23:50
32,finestra,2020-10-08 15:03:38,2020-10-08 16:01:53
32,finestra,2020-10-08 17:58:16,2020-10-08 18:27:21
32,finestra,2020-10-08 18:58:07,2020-10-08 19:26:56
32,finestra,2020-10-08 20:23:49,2020-10-08 21:02:28
32,finestra,2020-10-09 07:11:53,2020-10-09 07:14:12
32,finestra,2020-10-09 07:27:21,2020-10-09 07:50:52
32,finestra,2020-10-09 10:13:31,2020-10-09 10:16:52
32,finestra,2020-10-09 10:19:50,2020-10-09 10:52:18
32,finestra,2020-10-09 11:07:54,2020-10-09 12:29:09
32,chinol,2020-10-09 12:50:04,2020-10-09 13:28:03
32,chinol,2020-10-09 14:12:26,2020-10-09 14:30:38
32,finestra,2020-10-10 10:19:44,2020-10-10 10:34:11
32,finestra,2020-10-10 12:57:02,2020-10-10 13:40:56
32,finestra,2020-10-10 14:09:10,2020-10-10 15:05:46
32,finestra,2020-10-10 16:40:46,2020-10-10 17:01:06
32,finestra,2020-10-10 19:37:45,2020-10-10 20:09:56
32,chinol,2020-10-10 20:48:02,2020-10-10 22:14:47
32,finestra,2020-10-10 23:29:56,2020-10-11 00:41:31
32,finestra,2020-10-11 01:50:43,2020-10-11 03:02:54
32,chinol,2020-10-11 03:14:11,2020-10-11 03:49:11
32,chinol,2020-10-11 03:56:28,2020-10-11 05:25:00
32,finestra,2020-10-11 08:22:23,2020-10-11 09:14:45
32,finestra,2020-10-11 09:39:44,2020-10-11 10:34:16
32,finestra,2020-10-12 13:17:37,2020-10-12 13:25:19
32,chinol,2020-10-12 16:22:12,2020-10-12 17:48:34
32,chinol,2020-10-12 18:41:38,2020-10-12 20:20:35
32,chinol,2020-10-12 20:47:49,2020-10-12 22:14:23
32,chinol,2020-10-13 00:09:37,2020-10-13 03:05:55
32,finestra,2020-10-13 04:47:40,2020-10-13 05:40:24
32,chinol,2020-10-13 07:25:13,2020-10-13 08:21:43
32,finestra,2020-10-13 08:56:32,2020-10-13 11:43:30
32,chinol,2020-10-13 12:16:33,2020-10-13 13:20:18
32,chinol,2020-10-13 14:15:49,2020-10-13 15:58:25
32,chinol,2020-10-13 18:28:42,2020-10-13 18:50:28
32,finestra,2020-10-13 18:55:32,2020-10-13 19:29:23
32,finestra,2020-10-13 20:37:18,2020-10-13 20:56:50
32,chinol,2020-10-13 21:05:21,2020-10-13 21:26:16
32,finestra,2020-10-13 21:38:02,2020-10-13 22:13:01
32,finestra,2020-10-14 00:18:08,2020-10-14 00:39:10
32,finestra,2020-10-14 02:19:45,2020-10-14 03:28:57
32,finestra,2020-10-14 04:08:52,2020-10-14 04:36:33
32,chinol,2020-10-14 12:17:45,2020-10-14 13:36:29
32,chinol,2020-10-14 14:11:49,2020-10-14 14:37:43
32,chinol,2020-10-14 15:29:00,2020-10-14 16:38:59
32,chinol,2020-10-14 17:55:40,2020-10-14 18:08:03
32,chinol,2020-10-14 18:09:48,2020-10-14 18:47:04
32,chinol,2020-10-14 21:37:41,2020-10-14 22:36:34
32,chinol,2020-10-14 22:54:50,2020-10-14 23:34:15
32,finestra,2020-10-15 00:51:30,2020-10-15 02:31:06
32,chinol,2020-10-15 02:46:06,2020-10-15 04:20:22
32,chinol,2020-10-15 14:53:29,2020-10-15 15:21:36
32,finestra,2020-10-16 10:12:07,2020-10-16 10:46:20
32,finestra,2020-10-16 10:58:08,2020-10-16 12:48:46
32,finestra,2020-10-16 12:58:01,2020-10-16 13:02:43
32,finestra,2020-10-16 13:13:33,2020-10-16 13:24:02
32,finestra,2020-10-16 13:36:16,2020-10-16 14:17:59
32,finestra,2020-10-16 14:51:02,2020-10-16 16:45:45
32,chinol,2020-10-16 17:37:43,2020-10-16 19:28:58
32,chinol,2020-10-16 20:07:03,2020-10-16 20:07:41
32,chinol,2020-10-16 21:19:16,2020-10-16 22:03:49
32,finestra,2020-10-16 22:52:58,2020-10-16 23:52:25
32,chinol,2020-10-17 08:19:44,2020-10-17 08:48:23
32,finestra,2020-10-17 09:14:31,2020-10-17 10:11:31
32,finestra,2020-10-17 10:48:18,2020-10-17 12:00:09
32,finestra,2020-10-17 13:08:52,2020-10-17 13:46:38
32,finestra,2020-10-17 14:03:40,2020-10-17 14:38:46
32,finestra,2020-10-18 12:54:08,2020-10-18 13:24:14
32,finestra,2020-10-18 13:26:57,2020-10-18 14:04:40
32,chinol,2020-10-19 07:06:41,2020-10-19 07:26:10
32,chinol,2020-10-20 08:30:54,2020-10-20 09:25:38
32,chinol,2020-10-20 09:29:57,2020-10-20 10:40:30
32,finestra,2020-10-20 11:26:11,2020-10-20 12:21:20
32,finestra,2020-10-20 13:10:27,2020-10-20 13:14:14
32,chinol,2020-10-20 14:57:58,2020-10-20 15:09:28
32,finestra,2020-10-21 07:49:36,2020-10-21 07:50:32
32,chinol,2020-10-21 09:36:58,2020-10-21 10:34:41
32,finestra,2020-10-22 13:48:58,2020-10-22 16:20:17
32,finestra,2020-10-22 16:27:56,2020-10-22 16:47:01
32,finestra,2020-10-22 18:06:46,2020-10-22 18:24:49
32,chinol,2020-10-22 19:34:48,2020-10-22 21:35:25
32,finestra,2020-10-22 22:47:56,2020-10-22 23:30:10
32,finestra,2020-10-22 23:39:52,2020-10-23 01:28:09
32,finestra,2020-10-23 02:07:28,2020-10-23 03:17:29
32,finestra,2020-10-23 12:22:31,2020-10-23 14:14:45
32,chinol,2020-10-23 14:55:57,2020-10-23 16:13:28
32,finestra,2020-10-23 17:41:06,2020-10-23 20:36:02
32,chinol,2020-10-23 21:19:11,2020-10-23 22:07:26
32,finestra,2020-10-23 22:49:03,2020-10-23 23:12:55
32,chinol,2020-10-24 00:13:17,2020-10-24 01:15:38
32,finestra,2020-10-24 01:31:03,2020-10-24 02:15:13
32,finestra,2020-10-24 05:08:56,2020-10-24 06:18:50
32,chinol,2020-10-24 14:05:48,2020-10-24 14:15:34
32,chinol,2020-10-25 08:22:44,2020-10-25 10:14:03
32,finestra,2020-10-25 11:36:10,2020-10-25 13:10:47
32,finestra,2020-10-25 13:36:06,2020-10-25 14:31:38
32,chinol,2020-10-25 14:38:07,2020-10-25 16:29:25
32,finestra,2020-10-25 17:05:20,2020-10-25 17:32:11
32,chinol,2020-10-26 13:06:11,2020-10-26 13:13:13
32,chinol,2020-10-26 13:25:29,2020-10-26 13:48:08
32,chinol,2020-10-26 15:26:06,2020-10-26 16:05:39
32,chinol,2020-10-26 17:57:16,2020-10-26 19:02:28
32,chinol,2020-10-26 19:26:42,2020-10-26 21:05:43
32,finestra,2020-10-26 21:15:03,2020-10-26 22:16:04
32,chinol,2020-10-26 22:54:50,2020-10-26 22:59:19
32,finestra,2020-10-27 00:24:39,2020-10-27 01:37:08
32,chinol,2020-10-27 04:28:06,2020-10-27 06:21:32
32,finestra,2020-10-27 06:38:53,2020-10-27 06:46:50
32,finestra,2020-10-27 14:43:44,2020-10-27 16:51:40
32,finestra,2020-10-27 16:51:52,2020-10-27 17:15:55
32,finestra,2020-10-27 19:24:51,2020-10-27 19:41:32
32,chinol,2020-10-27 20:11:59,2020-10-27 20:21:08
32,chinol,2020-10-27 22:46:48,2020-10-27 23:25:10
32,finestra,2020-10-28 00:07:20,2020-10-28 01:02:57
32,chinol,2020-10-28 03:20:12,2020-10-28 03:46:04
32,finestra,2020-10-28 08:21:53,2020-10-28 09:16:49
32,finestra,2020-10-28 09:56:36,2020-10-28 10:50:13
32,finestra,2020-10-29 09:50:49,2020-10-29 10:23:34
32,finestra,2020-10-29 11:08:19,2020-10-29 11:44:23
32,chinol,2020-10-30 11:43:24,2020-10-30 11:55:50
32,finestra,2020-10-30 12:23:12,2020-10-30 12:36:57
32,finestra,2020-10-30 14:27:53,2020-10-30 14:55:13
32,chinol,2020-10-30 15:11:53,2020-10-30 15:52:14
32,chinol,2020-10-30 17:38:05,2020-10-30 19:37:00
32,chinol,2020-10-30 20:16:20,2020-10-30 21:35:25
32,finestra,2020-10-31 12:51:25,2020-10-31 13:32:53
32,chinol,2020-10-31 13:33:08,2020-10-31 13:54:50
32,finestra,2020-10-31 15:20:14,2020-10-31 15:35:07
32,chinol,2020-10-31 16:04:48,2020-10-31 16:36:28
32,chinol,2020-11-01 09:23:20,2020-11-01 11:11:46
32,finestra,2020-11-02 15:03:37,2020-11-02 17:23:59
32,chinol,2020-11-02 17:37:51,2020-11-02 19:31:52
32,finestra,2020-11-02 19:56:48,2020-11-02 20:14:39
32,finestra,2020-11-02 21:14:35,2020-11-02 21:28:24
32,chinol,2020-11-02 23:44:40,2020-11-03 01:25:38
32,finestra,2020-11-03 02:34:44,2020-11-03 02:44:34
32,chinol,2020-11-03 03:50:47,2020-11-03 04:00:12
32,chinol,2020-11-03 05:11:29,2020-11-03 05:45:47
32,finestra,2020-11-03 07:02:28,2020-11-03 07:23:32
32,finestra,2020-11-03 08:43:09,2020-11-03 09:53:03
32,finestra,2020-11-03 10:06:14,2020-11-03 11:12:41
32,finestra,2020-11-03 12:46:11,2020-11-03 14:25:58
32,finestra,2020-11-03 16:07:12,2020-11-03 18:50:16
32,chinol,2020-11-03 18:53:13,2020-11-03 19:10:41
32,finestra,2020-11-03 20:36:20,2020-11-03 21:25:29
32,chinol,2020-11-03 23:07:36,2020-11-04 00:50:37
32,finestra,2020-11-04 03:44:59,2020-11-04 04:18:14
32,chinol,2020-11-04 13:28:42,2020-11-04 14:00:48
32,chinol,2020-11-05 11:12:28,2020-11-05 12:41:39
32,finestra,2020-11-06 13:54:29,2020-11-06 16:34:45
32,finestra,2020-11-06 17:49:17,2020-11-06 19:43:06
32,finestra,2020-11-06 19:44:43,2020-11-06 20:06:55
32,chinol,2020-11-07 08:54:48,2020-11-07 08:56:20
32,finestra,2020-11-07 09:38:36,2020-11-07 10:08:44
32,chinol,2020-11-07 10:27:56,2020-11-07 11:18:13
32,finestra,2020-11-07 11:56:49,2020-11-07 12:05:59
32,chinol,2020-11-08 14:21:43,2020-11-08 15:08:20
32,chinol,2020-11-09 07:08:02,2020-11-09 07:38:24
32,finestra,2020-11-09 10:13:45,2020-11-09 13:06:25
32,chinol,2020-11-09 15:29:33,2020-11-09 16:05:36
32,chinol,2020-11-09 18:26:29,2020-11-09 19:34:57
32,finestra,2020-11-09 20:35:33,2020-11-09 23:35:20
32,finestra,2020-11-10 00:25:03,2020-11-10 00:57:17
32,chinol,2020-11-10 01:14:54,2020-11-10 02:05:36
32,chinol,2020-11-10 02:30:50,2020-11-10 02:57:24
32,finestra,2020-11-10 03:26:47,2020-11-10 03:32:25
32,chinol,2020-11-10 13:43:56,2020-11-10 13:58:01
32,finestra,2020-11-10 14:58:16,2020-11-10 16:17:36
32,chinol,2020-11-10 16:48:09,2020-11-10 17:31:17
32,finestra,2020-11-11 14:02:09,2020-11-11 16:25:38
32,chinol,2020-11-11 17:00:22,2020-11-11 17:32:43
32,chinol,2020-11-11 19:57:28,2020-11-11 21:03:40
32,finestra,2020-11-11 22:30:16,2020-11-12 00:22:53
32,chinol,2020-11-12 14:41:35,2020-11-12 16:07:20
32,chinol,2020-11-12 16:13:17,2020-11-12 17:52:58
32,finestra,2020-11-12 18:28:03,2020-11-12 18:39:41
32,chinol,2020-11-12 19:21:43,2020-11-12 19:35:03
32,chinol,2020-11-12 19:59:40,2020-11-12 21:21:31
32,finestra,2020-11-12 21:48:10,2020-11-12 22:24:59
32,finestra,2020-11-13 14:09:20,2020-11-13 14:43:54
32,chinol,2020-11-13 14:51:51,2020-11-13 15:04:06
